Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.044,0.000,0.000,0.044,0.000,0.015, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.000,0.022,0.037,0.000,0.000, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.044,0.000,0.015,0.000,0.015, ,-0.20,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.007,0.044,0.051,0.000,0.015, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.044,0.000,0.022,0.000,0.000, ,-0.20,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.007,0.037,0.000,0.015, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.029,0.029,0.007,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.000,0.000,0.022,0.000,0.000, ,-0.25,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.037,0.044,0.000,0.022, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.000,0.044,0.000,0.015, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.029,0.007,0.044,0.000,0.015, ,-0.20,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.000,0.051,0.000,0.022, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.066,0.051,0.029,0.044,0.000,0.022, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.022,0.037,0.029,0.000,0.000, ,0.38,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.029,0.000,0.029,0.000,0.015, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.022,0.022,0.022,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,95.73,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.015, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.066,0.007,0.007,0.037,0.000,0.000, ,0.38,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.051,0.000,0.029, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.037,0.037,0.000,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.007,0.000,0.037,0.007,0.000, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.029,0.007,0.029,0.000,0.015, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.029,0.000,0.000, ,-0.20,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.007,0.037,0.022,0.000,0.000, ,0.38,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.044,0.000,0.022,0.000,0.000, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.000,0.022,0.000,0.000, ,0.38,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.066,0.051,0.029,0.037,0.000,0.000, ,0.44,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.029,0.000,0.000, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.022,0.007,0.022,0.000,0.000, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.037,0.000,0.000, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.022,0.000,0.000, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.037,0.037,0.000,0.000, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.044,0.000,0.022,0.000,0.000, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.000,0.000,0.051,0.000,0.029, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.051,0.022,0.029,0.000,0.015, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.044,0.000,0.015, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.000,0.037,0.007,0.029, ,0.44,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.029,0.029,0.037,0.000,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.000,0.000,0.029,0.000,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.022,0.022,0.037,0.000,0.000, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,92.80,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.007,0.022,0.000,0.000, ,-0.25,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.000,0.037,0.000,0.000, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.037,0.044,0.000,0.000, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.029,0.000,0.022,0.000,0.015, ,-0.31,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.029,0.044,0.007,0.029, ,0.12,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.015,0.000,0.000, ,-0.41,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.044,0.037,0.000,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.044,0.000,0.022,0.000,0.000, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.044,0.000,0.000, ,-0.25,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.022,0.015,0.029,0.000,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.037,0.000,0.000, ,-0.36,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,92.80,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.000,0.044,0.000,0.015, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,-0.46,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.051,0.029,0.000,0.007, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.044,0.000,0.029,0.000,0.000, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.029,0.037,0.000,0.007, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.051,0.007,0.037,0.000,0.007, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,53.72,0.00,
0.037,0.000,0.000,0.037,0.000,0.029, ,-0.25,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.007,0.037,0.037,0.000,0.015, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.000,0.037,0.000,0.015, ,-0.31,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.000,0.044,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.007,0.029,0.000,0.000, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.022,0.000,0.022,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.022,0.029,0.000,0.015, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.000,0.022,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.044,0.029,0.037,0.000,0.015, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.029,0.000,0.029,0.000,0.000, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.015,0.044,0.000,0.015, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.029,0.000,0.037,0.000,0.022, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.037,0.044,0.000,0.015, ,0.49,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.044,0.000,0.015, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.022,0.044,0.000,0.029, ,0.54,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.044,0.037,0.029,0.000,0.000, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,95.73,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.044,0.000,0.007, ,0.44,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.051,0.044,0.037,0.000,0.015, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.000,0.044,0.007,0.015, ,0.54,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.051,0.037,0.037,0.000,0.000, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.051,0.000,0.007, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.000,0.051,0.007,0.029, ,0.44,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.066,0.051,0.044,0.044,0.007,0.015, ,0.54,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.000, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.022,0.007,0.051,0.015,0.022, ,0.54,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.000,0.037,0.000,0.000, ,0.60,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.022,0.037,0.000,0.007, ,0.76,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.037,0.000,0.000, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.007,0.029,0.000,0.015, ,0.49,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.029,0.029,0.000,0.000, ,0.65,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.007,0.015,0.000,0.044,0.007,0.000, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.029,0.037,0.000,0.029, ,0.76,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.044,0.037,0.000,0.000, ,0.70,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.000, ,0.17,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.000,0.044,0.000,0.022, ,0.60,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.051,0.029,0.037,0.000,0.007, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.000,0.000,0.037,0.000,0.000, ,0.54,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.015,0.029,0.000,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.051,0.000,0.029, ,0.12,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.037,0.000,0.015, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.029,0.037,0.000,0.007, ,0.49,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,97.68,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.000, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.037,0.037,0.000,0.022, ,0.28,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.000,0.022,0.029,0.007,0.000, ,0.44,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.051,0.022,0.029,0.000,0.000, ,0.12,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.044,0.000,0.007, ,-0.15,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.051,0.022,0.037,0.000,0.015, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.000,0.051,0.007,0.007, ,0.23,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.051,0.029,0.022,0.000,0.000, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.044,0.000,0.007, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.000,0.000,0.029,0.000,0.000, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.015,0.044,0.007,0.000, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.015,0.000,0.029,0.007,0.029, ,0.12,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.007,0.044,0.044,0.000,0.015, ,0.44,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.015,0.000,0.000, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.015,0.037,0.000,0.015, ,0.33,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.044,0.029,0.022,0.000,0.000, ,0.07,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.000,0.000,0.029,0.000,0.000, ,-0.25,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.051,0.044,0.029,0.000,0.000, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.037,0.000,0.000,0.029,0.000,0.000, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.022,0.037,0.037,0.000,0.000, ,-0.41,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.051,0.000,0.000,0.044,0.000,0.015, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.059,0.000,0.029,0.037,0.007,0.029, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.029,0.029,0.000,0.029,0.000,0.007, ,-0.36,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.037,0.037,0.000,0.007, ,0.01,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.015,0.015,0.000,0.037,0.000,0.000, ,-0.09,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.000,0.000,0.037,0.000,0.007, ,-0.04,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.051,0.037,0.029,0.000,0.000, ,-0.20,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.022,0.000,0.000,0.029,0.000,0.000, ,-0.46,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
0.044,0.051,0.051,0.037,0.007,0.029, ,-0.31,0.00,0.00,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,0.00,0.00,0.00,0.00,4000.00,0.00,0.00,0.00,
