Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0.022,0.051,0.044,0.051,0,0, ,140.3,0,0,0,0,0,,50.79,101.9,43.96,113.88,1714.29,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,140.47,0,0,0,0,0,,48.84,101.94,42,113.92,1714.29,0,0,0,4000,0,0,0
0.029,0.051,0.051,0.029,0,0.022, ,140.35,0,0,0,0,0,,48.84,101.94,42,113.92,1904.76,0,0,0,4000,0,0,0
0,0.044,0.015,0.029,0,0, ,140.64,0,0,0,0,0,,47.86,101.94,41.03,113.85,1817.83,0,0,0,4000,0,0,0
0,0.029,0,0.022,0,0, ,140.7,0,0,0,0,0,,44.93,101.98,43.96,113.92,1817.83,0,0,0,4000,0,0,0
0.007,0.044,0.015,0.029,0,0, ,140.82,0,0,0,0,0,,42.98,102.05,43.96,113.99,1904.76,0,0,0,4000,0,0,0
0.022,0.022,0.022,0.022,0,0, ,140.93,0,0,0,0,0,,46.89,102.16,44.93,114.1,1817.83,0,0,0,4000,0,0,0
0.022,0,0.007,0.051,0.007,0.029, ,140.64,0,0,0,0,0,,46.89,102.09,43.96,114.1,1714.29,0,0,0,4000,0,0,0
0,0.007,0.022,0.022,0,0, ,140.53,0,0,0,0,0,,45.91,102.12,44.93,114.14,1817.83,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,140.47,0,0,0,0,0,,48.84,102.16,43.96,114.1,1636.14,0,0,0,4000,0,0,0
0,0,0,0.029,0.007,0.029, ,140.47,0,0,0,0,0,,48.84,102.12,42,114.14,1523.81,0,0,0,4000,0,0,0
0,0,0,0.029,0.007,0.015, ,140.35,0,0,0,0,0,,52.75,102.09,43.96,114.1,1714.29,0,0,0,4000,0,0,0
0.007,0.044,0,0.029,0,0, ,140.47,0,0,0,0,0,,52.75,102.12,43.96,114.14,1714.29,0,0,0,4000,0,0,0
0.029,0.051,0.044,0.029,0,0, ,140.59,0,0,0,0,0,,54.7,102.05,43.96,114.07,1904.76,0,0,0,4000,0,0,0
0,0.044,0.007,0.022,0,0, ,140.35,0,0,0,0,0,,52.75,102.12,42,114.07,1714.29,0,0,0,4000,0,0,0
0.022,0.051,0.037,0.029,0,0, ,140.47,0,0,0,0,0,,54.7,102.12,42,114.1,1714.29,0,0,0,4000,0,61.54,0
0.015,0.051,0.044,0.044,0,0, ,140.3,0,0,0,0,0,,52.75,102.09,43.96,114.03,1636.14,0,0,0,4000,0,0,0
0.029,0.051,0.029,0.029,0,0, ,139.95,0,0,0,0,0,,51.77,102.12,43.96,114.1,1817.83,0,0,0,4000,0,0,0
0,0,0,0.029,0,0.029, ,139.31,0,0,0,0,0,,51.77,102.05,42,114.07,1714.29,0,0,0,4000,0,0,0
0.015,0,0.037,0.029,0,0, ,139.49,0,0,0,0,0,,51.77,102.09,43.96,114.07,1714.29,0,0,0,4000,0,0,0
0.029,0,0.044,0.037,0,0.029, ,139.31,0,0,0,0,0,,48.84,102.05,43.96,114.07,1714.29,0,0,0,4000,0,0,0
0.022,0.007,0.037,0.044,0,0.015, ,139.26,0,0,0,0,0,,51.77,102.05,44.93,114.07,1904.76,0,0,0,4000,0,0,0
0.015,0.051,0.007,0.044,0.007,0.029, ,138.85,0,0,0,0,0,,49.82,102.05,43.96,114.03,1904.76,0,0,0,4000,0,0,0
0.015,0.051,0.037,0.022,0,0.015, ,138.79,0,0,0,0,0,,45.91,102.05,42,114.07,1714.29,0,0,0,4000,0,0,0
0.037,0.051,0.044,0.044,0,0, ,138.97,0,0,0,0,0,,48.84,102.05,42,114.03,2000.49,0,0,0,4000,0,0,0
0.015,0,0.007,0.044,0.007,0.029, ,139.14,0,0,0,0,0,,48.84,102.01,42,113.99,1714.29,0,0,0,4000,0,0,0
0.015,0,0,0.044,0.007,0.007, ,138.97,0,0,0,0,0,,49.82,102.09,44.93,113.99,1904.76,0,210.99,0,4000,0,0,0
0.022,0.051,0.029,0.044,0.007,0.029, ,138.45,0,0,0,0,0,,51.77,102.01,44.93,114.07,1904.76,0,0,0,4000,0,0,0
0.015,0.051,0.029,0.044,0,0.015, ,138.45,0,0,0,0,0,,51.77,102.05,45.91,114.07,1800.24,0,0,0,4000,0,0,0
0.007,0.051,0.029,0.037,0,0, ,138.79,0,0,0,0,0,,52.75,101.98,43.96,113.96,1714.29,0,0,0,4000,0,0,0
0,0.029,0,0.029,0,0, ,138.85,0,0,0,0,0,,52.75,102.01,41.03,113.99,1904.76,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.029, ,139.2,0,0,0,0,0,,49.82,101.98,42,113.92,1714.29,0,0,0,4000,0,0,0
0,0,0,0.022,0,0.029, ,139.14,0,0,0,0,0,,51.77,102.05,41.03,114.03,1714.29,0,0,0,4000,0,0,0
0.007,0.044,0.029,0.044,0,0.044, ,139.43,0,0,0,0,0,,51.77,101.98,42,113.99,1904.76,0,0,0,4000,0,0,0
0,0.044,0.015,0.022,0,0, ,139.49,0,0,0,0,0,,48.84,102.01,42,113.92,1817.83,0,0,0,4000,0,0,0
0,0.029,0.007,0.037,0,0.029, ,139.66,0,0,0,0,0,,48.84,101.98,43.96,113.99,1714.29,0,0,0,4000,0,0,0
0.007,0.051,0.037,0.029,0,0.029, ,140.01,0,0,0,0,0,,48.84,102.01,43.96,113.96,1636.14,0,0,0,4000,0,60.56,0
0.022,0,0.007,0.037,0,0, ,140.35,0,0,0,0,0,,48.84,101.98,42,113.96,1894.99,0,0,0,4000,0,0,0
0.015,0.007,0.022,0.037,0,0, ,140.35,0,0,0,0,0,,49.82,101.98,41.03,113.99,1714.29,0,0,0,4000,0,0,0
0.022,0,0.022,0.044,0,0, ,140.35,0,0,0,0,0,,51.77,102.01,42,113.96,1800.24,0,0,0,4000,0,0,0
0.015,0,0.015,0.037,0,0, ,140.24,0,0,0,0,0,,49.82,102.01,42,113.92,1636.14,0,0,0,4000,0,0,0
0.007,0,0.029,0.044,0,0.029, ,140.18,0,0,0,0,0,,51.77,102.05,42,113.96,1714.29,0,0,0,4000,0,0,0
0,0,0.015,0.051,0.007,0.007, ,139.89,0,0,0,0,0,,49.82,101.98,42,113.92,2000.49,0,0,0,4000,0,0,0
0.007,0.044,0.022,0.029,0,0, ,139.83,0,0,0,0,0,,47.86,101.94,42,113.85,1636.14,0,0,0,4000,0,0,0
0,0.029,0.015,0.029,0,0.029, ,140.01,0,0,0,0,0,,42.98,101.87,42,113.85,1817.83,0,0,0,4000,0,0,0
0,0.029,0,0.022,0,0, ,140.07,0,0,0,0,0,,42,101.87,42,113.85,1817.83,0,0,0,4000,0,60.56,0
0.029,0.051,0.044,0.044,0,0.029, ,140.41,0,0,0,0,0,,42,101.87,43.96,113.85,1714.29,0,0,0,4000,0,61.54,0
0.015,0.051,0.029,0.029,0,0.015, ,140.41,0,0,0,0,0,,45.91,101.9,44.93,113.92,1636.14,0,190.48,0,4000,0,0,0
0.029,0.051,0.037,0.044,0,0.029, ,140.35,0,0,0,0,0,,48.84,101.9,44.93,113.85,2095.24,0,0,0,4000,0,0,0
0.007,0,0,0.029,0.007,0.007, ,140.01,0,0,0,0,0,,50.79,101.87,45.91,113.85,1636.14,0,0,0,4000,0,0,0
0,0,0,0.044,0,0.029, ,139.37,0,0,0,0,0,,51.77,101.83,44.93,113.85,1714.29,0,0,0,4000,0,0,0
0,0,0,0.044,0,0.015, ,139.49,0,0,0,0,0,,57.63,101.9,45.91,113.88,1714.29,0,0,0,4000,0,0,0
0,0,0,0.044,0.007,0.029, ,139.31,0,0,0,0,0,,58.61,101.87,44.93,113.81,1714.29,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,139.26,0,0,0,0,0,,58.61,101.9,43.96,113.81,1636.14,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,139.66,0,0,0,0,0,,55.68,101.9,43.96,113.81,1738.71,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,140.01,0,0,0,0,0,,57.63,101.87,45.91,113.74,1714.29,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,140.07,0,0,0,0,0,,57.63,101.83,44.93,113.77,1636.14,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0.029, ,139.78,0,0,0,0,0,,53.72,101.79,44.93,113.74,1564.84,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,139.78,0,0,0,0,0,,50.79,101.9,43.96,113.77,1564.84,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.015, ,139.72,0,0,0,0,0,,50.79,101.87,44.93,113.77,1454.46,0,0,0,4000,0,0,0
0,0.051,0.022,0.022,0,0, ,139.72,0,0,0,0,0,,52.75,101.87,43.96,113.85,1738.71,0,0,0,4000,0,0,0
0,0,0.007,0.044,0,0, ,139.6,0,0,0,0,0,,52.75,101.87,43.96,113.77,1523.81,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.015, ,139.37,0,0,0,0,0,,54.7,101.87,44.93,113.77,1636.14,0,0,0,4000,0,61.54,0
0.007,0,0,0.044,0,0.015, ,139.14,0,0,0,0,0,,54.7,101.87,44.93,113.74,1904.76,0,0,0,4000,0,0,0
0.007,0.044,0.015,0.022,0,0.015, ,139.66,0,0,0,0,0,,53.72,101.83,47.86,113.77,1564.84,0,0,0,4000,0,0,0
0.029,0.022,0.029,0.029,0.007,0, ,139.89,0,0,0,0,0,,51.77,101.79,47.86,113.7,1817.83,0,0,0,4000,0,0,0
0.022,0.051,0.029,0.037,0,0, ,140.07,0,0,0,0,0,,45.91,101.79,44.93,113.7,1636.14,0,0,0,4000,0,0,0
0.015,0.051,0.029,0.051,0,0.015, ,140.18,0,0,0,0,0,,47.86,101.79,45.91,113.77,1817.83,0,0,0,4000,0,0,0
0.022,0.051,0.022,0.044,0,0, ,140.3,0,0,0,0,0,,50.79,101.79,43.96,113.7,1564.84,0,0,0,4000,0,0,0
0.029,0.051,0.029,0.029,0,0, ,140.12,0,0,0,0,0,,51.77,101.83,44.93,113.7,1564.84,0,0,0,4000,0,0,0
0.022,0.051,0.044,0.044,0,0, ,139.89,0,0,0,0,0,,51.77,101.83,42.98,113.7,1564.84,0,0,0,4000,0,0,0
0.029,0.051,0.015,0.037,0,0.015, ,139.89,0,0,0,0,0,,53.72,101.83,44.93,113.74,1738.71,0,0,0,4000,0,0,0
0.022,0.051,0.037,0.044,0,0, ,139.6,0,0,0,0,0,,53.72,101.79,45.91,113.74,1564.84,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,139.78,0,0,0,0,0,,51.77,101.83,47.86,113.7,1738.71,0,0,0,4000,0,0,0
0,0,0,0.051,0,0, ,140.07,0,0,0,0,0,,50.79,101.76,47.86,113.66,1714.29,0,0,0,4000,0,0,0
0.037,0.051,0.029,0.037,0,0, ,139.95,0,0,0,0,0,,47.86,101.83,48.84,113.74,1500.37,0,0,0,4000,0,0,0
0.022,0.051,0.037,0.029,0,0, ,140.01,0,0,0,0,0,,47.86,101.76,48.84,113.74,2000.49,0,0,0,4000,0,0,0
0.007,0.044,0.015,0.029,0,0, ,140.3,0,0,0,0,0,,48.84,101.83,47.86,113.7,1666.42,0,0,0,4000,0,0,0
0.022,0.051,0.037,0.022,0,0, ,140.01,0,0,0,0,0,,47.86,101.79,45.91,113.74,1912.58,0,0,0,4000,0,0,0
0.015,0.007,0.007,0.029,0,0.029, ,140.41,0,0,0,0,0,,45.91,101.83,46.89,113.66,1564.84,0,0,0,4000,0,0,0
0.022,0.051,0.037,0.051,0,0.007, ,139.95,0,0,0,0,0,,48.84,101.76,45.91,113.7,1564.84,0,0,0,4000,0,0,0
0.029,0.051,0.022,0.029,0,0, ,139.89,0,0,0,0,0,,47.86,101.72,46.89,113.59,1738.71,0,0,0,4000,0,0,0
0.007,0.022,0.015,0.037,0,0, ,139.78,0,0,0,0,0,,48.84,101.68,46.89,113.55,1738.71,0,0,0,4000,0,0,0
0.007,0.029,0.015,0.029,0,0, ,139.55,0,0,0,0,0,,44.93,101.65,44.93,113.52,1454.46,0,0,0,4000,0,0,0
0,0.051,0.015,0.044,0,0, ,139.89,0,0,0,0,0,,42.98,101.65,43.96,113.52,1738.71,0,0,0,4000,0,0,0
0,0,0,0.051,0,0.044, ,139.55,0,0,0,0,0,,45.91,101.61,43.96,113.44,1564.84,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,139.43,0,0,0,0,0,,42.98,101.54,43.96,113.44,1564.84,0,0,0,4000,0,0,0
0,0,0,0.044,0,0, ,139.37,0,0,0,0,0,,42.98,101.58,44.93,113.33,1738.71,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,139.6,0,0,0,0,0,,47.86,101.58,42.98,113.33,1500.37,0,0,0,4000,0,0,0
0,0.029,0.015,0.037,0,0, ,139.6,0,0,0,0,0,,45.91,101.54,44.93,113.33,1738.71,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,139.83,0,0,0,0,0,,45.91,101.5,44.93,113.41,1564.84,0,0,0,4000,0,0,0
0.029,0.022,0.022,0.044,0,0.022, ,140.3,0,0,0,0,0,,47.86,101.58,44.93,113.33,1564.84,0,0,0,4000,0,0,0
0.007,0,0,0.029,0,0, ,140.12,0,0,0,0,0,,48.84,101.58,44.93,113.33,1500.37,0,0,0,4000,0,0,0
0.022,0,0,0.037,0.015,0, ,140.12,0,0,0,0,0,,48.84,101.54,46.89,113.33,1817.83,0,0,0,4000,0,0,0
0.007,0,0,0.037,0,0, ,140.01,0,0,0,0,0,,48.84,101.54,43.96,113.37,1666.42,0,0,0,4000,0,0,0
0.007,0,0,0.022,0,0, ,140.07,0,0,0,0,0,,50.79,101.54,42.98,113.33,1738.71,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0.029, ,140.07,0,0,0,0,0,,50.79,101.54,42.98,113.3,1564.84,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,139.78,0,0,0,0,0,,51.77,101.54,42.98,113.33,1666.42,0,0,0,4000,0,0,0
0.029,0.051,0.044,0.044,0,0, ,140.07,0,0,0,0,0,,50.79,101.5,43.96,113.26,1564.84,0,210.99,0,4000,0,0,0
0.022,0,0.029,0.029,0,0, ,140.01,0,0,0,0,0,,50.79,101.54,42.98,113.3,1738.71,0,0,0,4000,0,0,0
0.022,0.007,0.029,0.037,0,0, ,140.01,0,0,0,0,0,,48.84,101.47,41.03,113.19,1636.14,0,0,0,4000,0,0,0
0.022,0.007,0.044,0.022,0,0, ,140.18,0,0,0,0,0,,48.84,101.54,42.98,113.3,1564.84,0,0,0,4000,0,61.54,0
0,0.051,0.007,0.029,0,0.007, ,140.01,0,0,0,0,0,,50.79,101.47,41.03,113.26,1636.14,0,0,0,4000,0,0,0
0.022,0.051,0.037,0.029,0,0.015, ,140.24,0,0,0,0,0,,48.84,101.5,41.03,113.3,1833.46,0,0,0,4000,0,0,0
0.037,0.022,0.037,0.044,0,0.015, ,140.35,0,0,0,0,0,,48.84,101.5,43.96,113.26,1666.42,0,0,0,4000,0,0,0
0.022,0.051,0.022,0.022,0,0, ,140.12,0,0,0,0,0,,48.84,101.58,42.98,113.37,1500.37,0,0,0,4000,0,0,0
0.029,0.051,0.044,0.037,0,0.015, ,140.01,0,0,0,0,0,,48.84,101.68,41.03,113.48,1666.42,0,0,0,4000,0,0,0
0.007,0.044,0.015,0.022,0,0, ,139.95,0,0,0,0,0,,48.84,101.72,42.98,113.55,1500.37,0,0,0,4000,0,0,0
0,0,0,0.037,0,0.015, ,139.89,0,0,0,0,0,,48.84,101.72,43.96,113.55,1500.37,0,0,0,4000,0,0,0
0.037,0,0.037,0.037,0,0.007, ,140.47,0,0,0,0,0,,48.84,101.76,42.98,113.52,1564.84,0,0,0,4000,0,0,0
0,0,0,0.044,0,0.029, ,140.47,0,0,0,0,0,,50.79,101.72,42.98,113.55,1500.37,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,140.47,0,0,0,0,0,,47.86,101.72,42.98,113.59,1564.84,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,140.18,0,0,0,0,0,,48.84,101.72,43.96,113.52,1500.37,0,0,0,4000,0,0,0
0,0.051,0,0.037,0,0.015, ,139.83,0,0,0,0,0,,47.86,101.68,42.98,113.52,1817.83,0,0,0,4000,0,0,0
0.029,0.051,0.022,0.022,0,0, ,140.12,0,0,0,0,0,,48.84,101.72,43.96,113.63,1564.84,0,0,0,4000,0,0,0
0.037,0.051,0.044,0.044,0.015,0, ,139.95,0,0,0,0,0,,48.84,101.72,43.96,113.52,1564.84,0,0,0,4000,0,0,0
0,0.044,0.015,0.022,0,0, ,139.83,0,0,0,0,0,,47.86,101.72,42.98,113.52,1833.46,0,0,0,4000,0,0,0
0.029,0.051,0.037,0.029,0,0, ,139.89,0,0,0,0,0,,47.86,101.65,43.96,113.52,1666.42,0,0,0,4000,0,0,0
0.029,0.051,0.022,0.022,0,0, ,139.78,0,0,0,0,0,,47.86,101.72,42.98,113.52,1912.58,0,0,0,4000,0,0,0
0.022,0.051,0.044,0.029,0,0, ,139.95,0,0,0,0,0,,48.84,101.72,42.98,113.52,1564.84,0,0,0,4000,0,0,0
0.007,0.051,0.029,0.037,0,0, ,139.89,0,0,0,0,0,,47.86,101.72,42.98,113.52,1500.37,0,0,0,4000,0,0,0
0.029,0,0.037,0.029,0,0, ,140.07,0,0,0,0,0,,50.79,101.68,42.98,113.44,1738.71,0,0,0,4000,0,60.56,0
0.029,0,0.044,0.037,0,0, ,140.07,0,0,0,0,0,,48.84,101.61,42.98,113.44,1564.84,0,0,0,4000,0,0,0
0,0,0.029,0.044,0,0, ,139.95,0,0,0,0,0,,47.86,101.72,42.98,113.44,1500.37,0,0,0,4000,0,0,0
0.022,0.007,0.051,0.044,0,0.029, ,139.89,0,0,0,0,0,,48.84,101.68,42.98,113.48,1738.71,0,0,0,4000,0,0,0
0.022,0.051,0.015,0.029,0,0, ,139.78,0,0,0,0,0,,47.86,101.72,43.96,113.52,1833.46,0,0,0,4000,0,0,0
0.037,0.051,0.022,0.037,0,0.015, ,139.83,0,0,0,0,0,,48.84,101.65,41.03,113.48,1738.71,0,0,0,4000,0,0,0
0.044,0.022,0.029,0.037,0,0, ,140.12,0,0,0,0,0,,48.84,101.61,41.03,113.48,1500.37,0,0,0,4000,0,0,0
0.037,0.022,0.022,0.051,0.022,0.029, ,140.12,0,0,0,0,0,,48.84,101.61,42.98,113.41,1564.84,0,0,0,4000,0,0,0
0.029,0.051,0.044,0.037,0,0.029, ,139.95,0,0,0,0,0,,50.79,101.65,43.96,113.44,1500.37,0,0,0,4000,0,0,0
0.051,0.051,0.037,0.044,0,0.015, ,139.95,0,0,0,0,0,,50.79,101.65,42.98,113.37,1738.71,0,0,0,4000,0,0,0
0.007,0.051,0.022,0.044,0,0, ,139.72,0,0,0,0,0,,50.79,101.61,42.98,113.48,1564.84,0,0,0,4000,0,0,0
0.015,0.044,0.029,0.044,0,0, ,139.55,0,0,0,0,0,,48.84,101.68,43.96,113.44,1666.42,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,139.49,0,0,0,0,0,,50.79,101.65,42.98,113.48,1439.8,0,0,0,4000,0,0,0
0.044,0.051,0,0.037,0,0, ,139.72,0,0,0,0,0,,47.86,101.65,43.96,113.44,1500.37,0,0,0,4000,0,60.56,0
0.029,0.051,0.015,0.029,0,0, ,139.78,0,0,0,0,0,,48.84,101.61,42.98,113.48,1564.84,0,0,0,4000,0,0,0
0.022,0.051,0.029,0.037,0,0.015, ,139.89,0,0,0,0,0,,48.84,101.65,43.96,113.48,1600,0,0,0,4000,0,0,0
0.037,0.051,0.051,0.037,0,0.029, ,139.89,0,0,0,0,0,,48.84,101.65,42.98,113.48,1333.33,0,0,0,4000,0,0,0
0.015,0.044,0.015,0.029,0,0, ,140.01,0,0,0,0,0,,50.79,101.65,41.03,113.44,1666.42,0,0,0,4000,0,60.56,0
0.037,0.051,0.037,0.044,0,0.015, ,140.24,0,0,0,0,0,,47.86,101.61,42.98,113.37,1666.42,0,0,0,4000,0,0,0
0,0.029,0.015,0.029,0,0.029, ,139.89,0,0,0,0,0,,47.86,101.65,42.98,113.41,1600,0,0,0,4000,0,0,0
0.007,0,0,0.044,0.007,0.029, ,139.72,0,0,0,0,0,,48.84,101.61,41.03,113.41,1564.84,0,0,0,4000,0,60.56,0
0,0,0,0.022,0,0, ,139.66,0,0,0,0,0,,45.91,101.65,41.03,113.41,1439.8,0,0,0,4000,0,0,0
0,0,0,0.037,0,0, ,139.55,0,0,0,0,0,,48.84,101.61,41.03,113.37,1666.42,0,0,0,4000,0,0,0
0.022,0.051,0.029,0.044,0,0, ,139.72,0,0,0,0,0,,48.84,101.61,42.98,113.41,1500.37,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0, ,139.83,0,0,0,0,0,,48.84,101.58,42.98,113.33,1564.84,0,0,0,4000,0,0,0
0,0,0,0.029,0,0, ,139.95,0,0,0,0,0,,47.86,101.54,41.03,113.33,1666.42,0,0,0,4000,0,0,0
0.007,0,0,0.044,0,0.029, ,140.01,0,0,0,0,0,,48.84,101.65,42.98,113.37,1500.37,0,0,0,4000,0,60.56,0
0.029,0.007,0.015,0.044,0,0.029, ,140.12,0,0,0,0,0,,47.86,101.58,41.03,113.41,1564.84,0,0,0,4000,0,0,0
0.037,0.022,0.022,0.037,0,0.015, ,139.95,0,0,0,0,0,,48.84,101.58,42.98,113.37,1666.42,0,0,0,4000,0,0,0
0.037,0.022,0.029,0.044,0.007,0.007, ,139.89,0,0,0,0,0,,45.91,101.58,43.96,113.33,1564.84,0,0,0,4000,0,0,0
0.022,0.007,0.007,0.029,0,0.022, ,139.83,0,0,0,0,0,,50.79,101.61,43.96,113.37,1564.84,0,190.48,0,4000,0,0,0
0.022,0.044,0.029,0.029,0,0, ,139.55,0,0,0,0,0,,45.91,101.61,41.03,113.33,1390.96,0,0,0,4000,0,0,0
0,0,0,0.022,0,0, ,139.49,0,0,0,0,0,,47.86,101.61,43.96,113.33,1600,0,0,0,4000,0,0,0
0.015,0.051,0,0.029,0,0, ,139.43,0,0,0,0,0,,48.84,101.58,42.98,113.3,1500.37,0,0,0,4000,0,0,0
0,0.044,0,0.037,0,0, ,139.66,0,0,0,0,0,,47.86,101.61,42.98,113.37,1390.96,0,0,0,4000,0,0,0
0.044,0.051,0.022,0.037,0,0, ,140.01,0,0,0,0,0,,47.86,101.58,43.96,113.33,1564.84,0,0,0,4000,0,0,0
0.015,0,0,0.037,0,0, ,140.18,0,0,0,0,0,,48.84,101.58,42.98,113.3,1564.84,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,140.07,0,0,0,0,0,,50.79,101.58,44.93,113.3,1500.37,0,0,0,4000,0,0,0
0.029,0.022,0,0.037,0,0, ,139.83,0,0,0,0,0,,48.84,101.54,42.98,113.3,1564.84,0,0,0,4000,0,0,0
0.037,0.051,0.029,0.037,0,0.029, ,139.6,0,0,0,0,0,,48.84,101.54,43.96,113.26,1636.14,0,0,0,4000,0,0,0
0.037,0.081,0.051,0.037,0,0, ,139.72,0,0,0,0,0,,48.84,101.54,44.93,113.3,1564.84,0,0,0,4000,0,0,0
0.037,0.051,0.037,0.037,0,0.015, ,139.55,0,0,0,0,0,,48.84,101.58,43.96,113.33,1564.84,0,0,0,4000,0,59.58,0
0.037,0.022,0.044,0.022,0,0, ,139.14,0,0,0,0,0,,47.86,101.58,42.98,113.33,1390.96,0,0,0,4000,0,0,0
0.007,0.051,0.007,0.037,0,0, ,139.2,0,0,0,0,0,,47.86,101.61,44.93,113.33,1738.71,0,0,0,4000,0,0,0
0.037,0.051,0,0.044,0,0.015, ,139.89,0,0,0,0,0,,47.86,101.58,43.96,113.33,1564.84,0,0,0,4000,0,0,0
0.037,0.051,0.007,0.029,0,0.029, ,140.01,0,0,0,0,0,,48.84,101.54,44.93,113.3,1564.84,0,0,0,4000,0,0,0
0.051,0.051,0.037,0.037,0,0.007, ,139.95,0,0,0,0,0,,50.79,101.58,43.96,113.26,1636.14,0,0,0,4000,0,0,0
0.029,0.051,0.029,0.022,0,0, ,140.01,0,0,0,0,0,,50.79,101.58,42.98,113.3,1738.71,0,0,0,4000,0,0,0
0.037,0.051,0.022,0.037,0.007,0, ,140.12,0,0,0,0,0,,48.84,101.47,43.96,113.22,1738.71,0,0,0,4000,0,0,0
0.051,0.051,0.029,0.022,0,0, ,140.07,0,0,0,0,0,,48.84,101.54,42.98,113.26,1714.29,0,0,0,4000,0,0,0
0.037,0,0,0.037,0,0.015, ,140.12,0,0,0,0,0,,50.79,101.54,44.93,113.26,1390.96,0,0,0,4000,0,0,0
0.037,0.051,0.022,0.029,0,0.015, ,140.18,0,0,0,0,0,,45.91,101.54,44.93,113.3,1636.14,0,0,0,4000,0,0,0
0.044,0.051,0.044,0.044,0,0.029, ,140.24,0,0,0,0,0,,48.84,101.54,43.96,113.3,1636.14,0,0,0,4000,0,60.56,0
0.059,0.051,0.044,0.037,0,0.007, ,140.18,0,0,0,0,0,,48.84,101.47,43.96,113.22,1390.96,0,0,0,4000,0,0,0
0.022,0,0.015,0.037,0,0, ,140.07,0,0,0,0,0,,48.84,101.5,42.98,113.26,1390.96,0,0,0,4000,0,0,0
0.029,0,0,0.037,0,0.015, ,140.35,0,0,0,0,0,,48.84,101.47,43.96,113.26,1714.29,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,140.18,0,0,0,0,0,,48.84,101.54,43.96,113.26,1564.84,0,0,0,4000,0,0,0
0.044,0.007,0.015,0.037,0,0, ,140.35,0,0,0,0,0,,48.84,101.5,42.98,113.22,1714.29,0,0,0,4000,0,0,0
0.022,0.022,0.015,0.022,0,0, ,140.3,0,0,0,0,0,,48.84,101.5,44.93,113.19,1500.37,0,0,0,4000,0,0,0
0.044,0.051,0.037,0.037,0,0, ,140.35,0,0,0,0,0,,45.91,101.5,44.93,113.19,1636.14,0,0,0,4000,0,61.54,0
0.015,0,0,0.044,0,0.015, ,140.01,0,0,0,0,0,,48.84,101.47,42.98,113.19,1390.96,0,0,0,4000,0,0,0
0.022,0,0,0.051,0,0.029, ,140.3,0,0,0,0,0,,47.86,101.39,43.96,113.11,1454.46,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,140.18,0,0,0,0,0,,45.91,101.36,41.03,113.11,1714.29,0,0,0,4000,0,0,0
0.051,0,0.037,0.044,0,0.007, ,140.35,0,0,0,0,0,,48.84,101.39,42.98,113,1636.14,0,0,0,4000,0,0,0
0.022,0.051,0.015,0.029,0,0, ,140.01,0,0,0,0,0,,45.91,101.32,41.03,113.04,1564.84,0,0,0,4000,0,0,0
0.007,0.051,0,0.029,0,0, ,139.78,0,0,0,0,0,,45.91,101.28,42.98,112.97,1454.46,0,0,0,4000,0,0,0
0.044,0.051,0.022,0.022,0,0, ,140.18,0,0,0,0,0,,48.84,101.28,43.96,112.93,1714.29,0,0,0,4000,0,0,0
0.029,0.044,0.029,0.022,0,0, ,139.95,0,0,0,0,0,,50.79,101.25,42.98,112.86,1390.96,0,0,0,4000,0,0,0
0.051,0.051,0.044,0.037,0,0.029, ,140.07,0,0,0,0,0,,48.84,101.25,42,112.86,1636.14,0,0,0,4000,0,0,0
